651, 1924, 01:48:21, 8, 10, 0
652, 1416, 02:09:43, 10, 12, 0
653, 1496, 02:21:38, 18, 7, 0
654, 1437, 02:21:17, 15, 8, 0
655, 1538, 02:21:33, 12, 15, 0
656, 1356, 02:35:40, 14, 10, 0
657, 653, 01:54:36, 11, 8, 0
658, 960, 02:05:47, 11, 12, 0
659, 1168, 01:21:01, 8, 5, 0
660, 1738, 01:39:47, 4, 12, 0
661, 1264, 01:44:28, 8, 11, 0
662, 1327, 01:26:10, 9, 5, 0
663, 1589, 02:03:30, 11, 10, 0
664, 988, 01:29:01, 5, 9, 0
665, 1927, 01:50:24, 12, 6, 0
666, 1645, 01:51:03, 6, 11, 0
667, 1159, 02:02:59, 10, 10, 0
668, 981, 01:35:36, 7, 8, 0
669, 90, 01:55:52, 11, 8, 0
670, 1506, 02:29:23, 14, 12, 0
671, 268, 01:46:06, 8, 10, 0
672, 1614, 02:02:42, 11, 8, 0
673, 1159, 02:18:45, 14, 10, 0
674, 1786, 01:38:55, 11, 6, 0
675, 138, 01:38:37, 9, 9, 0
676, 754, 01:52:53, 6, 15, 0
677, 637, 01:43:50, 5, 13, 0
678, 760, 01:48:35, 10, 8, 0
679, 1882, 01:57:42, 5, 16, 0
680, 844, 01:44:37, 10, 10, 0
681, 1722, 01:25:56, 9, 7, 0
682, 1500, 02:48:21, 16, 14, 0
683, 1759, 02:47:46, 13, 14, 0
684, 1269, 02:32:24, 9, 16, 0
685, 1691, 02:36:12, 15, 13, 0
686, 425, 01:31:43, 8, 10, 0
687, 1599, 01:41:00, 6, 10, 0
688, 616, 02:07:46, 16, 7, 0
689, 1543, 01:55:47, 13, 7, 0
690, 232, 01:03:27, 4, 7, 0
691, 158, 02:42:27, 14, 13, 0
692, 478, 02:36:03, 14, 14, 0
693, 41, 01:47:09, 8, 10, 0
694, 1317, 02:24:00, 9, 15, 0
695, 1250, 01:58:10, 9, 11, 0
696, 753, 02:57:01, 14, 16, 0
697, 406, 01:25:44, 7, 8, 0
698, 1320, 02:12:11, 12, 9, 0
699, 1351, 01:15:26, 8, 6, 0
700, 559, 01:52:50, 9, 9, 0
701, 1606, 02:19:25, 10, 13, 0
702, 1094, 01:28:37, 6, 9, 0
703, 1109, 02:25:38, 11, 15, 0
704, 684, 00:57:45, 6, 5, 0
705, 320, 02:26:30, 16, 10, 0
706, 1772, 01:47:57, 8, 9, 0
707, 1864, 01:27:15, 10, 5, 0
708, 183, 01:42:36, 9, 8, 0
709, 403, 01:53:21, 8, 12, 0
710, 729, 01:24:34, 5, 10, 0
711, 437, 01:48:11, 10, 8, 0
712, 1565, 02:10:08, 8, 14, 0
713, 143, 01:41:11, 9, 7, 0
714, 275, 01:38:32, 7, 11, 0
715, 1692, 02:05:29, 11, 10, 0
716, 1009, 02:23:19, 11, 12, 0
717, 1033, 02:52:17, 16, 14, 0
718, 1867, 02:18:22, 14, 10, 0
719, 877, 02:20:01, 15, 7, 0
720, 1008, 02:52:30, 17, 13, 0
721, 519, 01:56:06, 11, 8, 0
722, 1016, 02:17:17, 9, 14, 0
723, 711, 01:24:39, 5, 9, 0
724, 950, 02:08:45, 8, 14, 0
725, 1288, 02:08:16, 12, 10, 0
726, 707, 02:00:40, 12, 8, 0
727, 563, 01:51:08, 9, 8, 0
728, 1565, 03:04:31, 16, 14, 0
729, 830, 02:03:35, 8, 12, 0
730, 1769, 01:29:50, 5, 11, 0
731, 355, 02:23:36, 15, 10, 0
732, 423, 01:46:29, 12, 6, 0
733, 62, 02:28:16, 10, 15, 0
734, 287, 01:52:19, 10, 9, 0
735, 1318, 01:54:43, 10, 9, 0
736, 1156, 02:55:15, 19, 10, 0
737, 1249, 02:10:15, 15, 9, 0
738, 94, 01:29:39, 5, 11, 0
739, 1780, 02:04:08, 11, 9, 0
740, 816, 01:52:31, 7, 12, 0
741, 733, 01:07:17, 3, 8, 0
742, 63, 02:08:04, 11, 10, 0
743, 1616, 01:08:49, 6, 6, 0
744, 747, 02:05:07, 14, 8, 0
745, 1794, 02:12:39, 11, 11, 0
746, 1093, 01:48:33, 10, 8, 0
747, 176, 02:38:31, 19, 9, 0
748, 157, 02:06:57, 10, 12, 0
749, 785, 01:39:07, 11, 6, 0
750, 822, 02:01:38, 11, 11, 0
751, 260, 02:37:59, 15, 9, 0
752, 1583, 02:10:50, 11, 12, 0
753, 1168, 01:43:45, 8, 9, 0
754, 1825, 01:44:44, 10, 8, 0
755, 563, 01:45:00, 9, 10, 0
756, 395, 01:46:25, 10, 7, 0
757, 1253, 01:38:44, 8, 9, 0
758, 1902, 02:07:51, 9, 12, 0
759, 1953, 02:07:07, 17, 6, 0
760, 221, 01:34:57, 7, 8, 0
761, 95, 02:02:44, 14, 8, 0
762, 378, 02:13:03, 12, 11, 0
763, 1132, 01:39:39, 8, 9, 0
764, 474, 02:13:42, 11, 12, 0
765, 65, 01:58:30, 11, 10, 0
766, 1634, 02:24:39, 10, 13, 0
767, 61, 01:58:20, 9, 11, 0
768, 1145, 01:37:30, 7, 8, 0
769, 1597, 02:21:56, 14, 9, 0
770, 265, 02:18:12, 14, 10, 0
771, 31, 01:46:11, 6, 10, 0
772, 1733, 01:20:03, 8, 5, 0
773, 401, 02:04:27, 7, 15, 0
774, 1533, 02:04:35, 9, 13, 0
775, 1787, 02:02:01, 11, 10, 0
776, 1373, 02:39:34, 13, 13, 0
777, 1229, 02:31:43, 11, 14, 0
778, 1887, 01:58:42, 12, 8, 0
779, 1180, 01:36:25, 9, 8, 0
780, 1154, 00:50:26, 3, 7, 0
781, 1589, 01:32:08, 13, 4, 0
782, 1006, 03:05:19, 20, 10, 0
783, 831, 01:49:20, 10, 9, 0
784, 648, 01:42:38, 11, 4, 0
785, 930, 01:25:36, 6, 8, 0
786, 1049, 02:20:04, 15, 10, 0
787, 1431, 01:09:10, 7, 5, 0
788, 1342, 01:17:55, 6, 7, 0
789, 290, 02:12:06, 15, 9, 0
790, 49, 02:22:55, 12, 11, 0
791, 1028, 02:34:45, 14, 14, 0
792, 1011, 01:10:49, 6, 6, 0
793, 1188, 01:54:55, 10, 12, 0
794, 1882, 02:31:12, 14, 11, 0
795, 1680, 01:14:10, 6, 7, 0
796, 416, 02:12:13, 11, 11, 0
797, 1458, 02:28:36, 11, 15, 0
798, 530, 01:15:44, 6, 7, 0
799, 881, 02:12:50, 11, 12, 0
800, 1485, 01:08:07, 5, 5, 0
801, 979, 02:01:13, 10, 11, 0
802, 970, 01:46:08, 6, 12, 0
803, 1161, 01:20:42, 11, 3, 0
804, 169, 02:06:12, 14, 7, 0
805, 40, 01:34:01, 8, 8, 0
806, 499, 01:02:32, 5, 5, 0
807, 1471, 02:34:28, 13, 11, 0
808, 656, 02:00:53, 12, 9, 0
809, 1787, 02:22:15, 7, 16, 0
810, 1257, 02:07:52, 12, 11, 0
811, 254, 01:23:25, 5, 9, 0
812, 477, 02:08:02, 14, 7, 0
813, 647, 02:00:14, 10, 11, 0
814, 221, 02:28:19, 11, 14, 0
815, 64, 02:25:39, 11, 15, 0
816, 291, 01:46:51, 13, 6, 0
817, 545, 01:37:54, 9, 8, 0
818, 1837, 01:23:49, 4, 11, 0
819, 385, 02:19:26, 13, 10, 0
820, 1154, 02:49:16, 15, 13, 0
821, 666, 02:19:00, 9, 14, 0
822, 1888, 02:25:03, 15, 9, 0
823, 818, 02:19:24, 17, 4, 0
824, 218, 02:05:25, 15, 7, 0
825, 111, 01:17:34, 9, 3, 0
826, 501, 01:48:43, 5, 13, 0
827, 214, 02:01:21, 5, 13, 0
828, 1858, 02:06:17, 9, 11, 0
829, 1268, 01:44:01, 4, 13, 0
830, 1501, 01:59:51, 12, 8, 0
831, 1957, 01:50:56, 13, 9, 0
832, 97, 02:31:35, 17, 7, 0
833, 1165, 02:20:57, 8, 15, 0
834, 695, 01:19:15, 8, 6, 0
835, 809, 02:00:55, 9, 12, 0
836, 1167, 02:05:24, 12, 8, 0
837, 1422, 01:53:29, 9, 10, 0
838, 166, 01:35:41, 6, 10, 0
839, 487, 02:14:34, 14, 8, 0
840, 784, 03:19:50, 11, 19, 0
841, 1904, 01:32:24, 7, 8, 0
842, 126, 02:03:14, 9, 11, 0
843, 1929, 01:30:55, 9, 7, 0
844, 1837, 02:18:22, 9, 14, 0
845, 702, 02:14:14, 14, 9, 0
846, 838, 02:17:45, 4, 18, 0
847, 188, 01:53:39, 8, 10, 0
848, 757, 02:28:45, 10, 14, 0
849, 1271, 01:12:22, 5, 6, 0
850, 800, 02:22:21, 9, 15, 0
851, 1585, 01:56:05, 12, 7, 0
852, 1100, 02:03:22, 13, 8, 0
853, 1492, 02:04:28, 12, 9, 0
854, 1325, 02:14:13, 14, 9, 0
855, 1607, 01:19:30, 9, 5, 0
856, 861, 01:48:44, 9, 10, 0
857, 616, 02:14:29, 10, 11, 0
858, 800, 02:08:19, 12, 9, 0
859, 60, 01:49:01, 12, 9, 0
860, 1590, 01:33:03, 7, 8, 0
861, 1794, 03:21:36, 16, 19, 0
862, 1741, 01:32:27, 9, 7, 0
863, 1569, 02:19:05, 7, 17, 0
864, 932, 01:32:02, 9, 6, 0
865, 1692, 02:15:58, 9, 14, 0
866, 597, 02:30:21, 11, 13, 0
867, 1239, 01:24:01, 4, 10, 0
868, 502, 01:48:32, 7, 12, 0
869, 321, 02:06:29, 9, 12, 0
870, 318, 01:47:03, 10, 10, 0
871, 1604, 02:05:47, 11, 9, 0
872, 1843, 02:02:57, 13, 8, 0
873, 195, 01:57:43, 10, 10, 0
874, 421, 02:41:16, 10, 18, 0
875, 74, 02:52:15, 15, 12, 0
876, 848, 01:47:21, 10, 8, 0
877, 901, 01:57:11, 7, 13, 0
878, 617, 02:01:19, 10, 11, 0
879, 180, 01:47:44, 11, 8, 0
880, 1638, 02:10:24, 11, 9, 0
881, 74, 01:38:07, 9, 7, 0
882, 1610, 01:33:04, 7, 10, 0
883, 1931, 02:36:14, 18, 7, 0
884, 1075, 02:16:43, 16, 6, 0
885, 1515, 02:10:37, 10, 10, 0
886, 386, 01:54:11, 8, 12, 0
887, 882, 02:14:09, 14, 8, 0
888, 1908, 02:37:35, 13, 13, 0
889, 522, 01:53:41, 6, 13, 0
890, 40, 01:34:09, 8, 8, 0
891, 1334, 01:33:12, 8, 8, 0
892, 1729, 01:35:49, 6, 11, 0
893, 1252, 02:47:31, 11, 17, 0
894, 572, 01:30:07, 9, 7, 0
895, 898, 02:27:58, 13, 14, 0
896, 1896, 01:40:28, 7, 9, 0
897, 386, 01:59:30, 10, 9, 0
898, 1987, 02:03:59, 6, 14, 0
899, 819, 01:18:13, 9, 4, 0
900, 304, 01:43:36, 8, 10, 0
901, 153, 01:36:51, 10, 4, 0
902, 891, 02:16:38, 11, 13, 0
903, 1356, 01:45:37, 11, 8, 0
904, 1625, 01:14:32, 9, 4, 0
905, 102, 01:25:25, 6, 8, 0
906, 1946, 01:35:48, 8, 9, 0
907, 1099, 02:13:12, 13, 12, 0
908, 1472, 02:10:50, 11, 11, 0
909, 681, 02:12:51, 8, 15, 0
910, 1634, 02:12:27, 10, 11, 0
911, 560, 01:40:25, 7, 9, 0
912, 1933, 01:44:06, 4, 13, 0
913, 110, 01:57:06, 13, 7, 0
914, 455, 02:28:22, 12, 12, 0
915, 1842, 01:57:08, 10, 10, 0
916, 1917, 01:59:45, 8, 10, 0
917, 1238, 01:45:17, 11, 6, 0
918, 1580, 02:31:15, 13, 13, 0
919, 508, 01:57:43, 10, 11, 0
920, 705, 02:21:40, 10, 13, 0
921, 250, 01:32:40, 8, 9, 0
922, 1062, 02:16:16, 7, 15, 0
923, 1997, 02:01:22, 11, 9, 0
924, 1631, 01:57:48, 11, 9, 0
925, 21, 01:33:28, 8, 8, 0
926, 594, 02:04:47, 10, 13, 0
927, 466, 02:04:00, 13, 7, 0
928, 1866, 01:52:58, 12, 7, 0
929, 1014, 01:58:12, 11, 8, 0
930, 370, 02:09:59, 13, 9, 0
931, 940, 01:51:28, 10, 8, 0
932, 1822, 02:26:51, 14, 10, 0
933, 457, 03:10:34, 14, 18, 0
934, 66, 01:29:38, 9, 6, 0
935, 960, 01:39:29, 6, 10, 0
936, 1995, 02:17:10, 13, 11, 0
937, 67, 01:32:15, 10, 5, 0
938, 1906, 02:29:57, 10, 14, 0
939, 1439, 02:52:27, 12, 15, 0
940, 1901, 02:49:51, 12, 14, 0
941, 139, 01:27:57, 10, 7, 0
942, 1009, 02:26:33, 8, 15, 0
943, 428, 01:58:03, 11, 8, 0
944, 348, 01:15:13, 8, 5, 0
945, 1067, 02:22:43, 15, 9, 0
946, 1266, 01:36:23, 5, 12, 0
947, 319, 01:22:01, 11, 5, 0
948, 1183, 02:15:56, 9, 14, 0
949, 1999, 02:07:37, 11, 10, 0
950, 1608, 02:07:14, 10, 13, 0
951, 138, 01:26:15, 8, 8, 0
952, 925, 02:16:54, 15, 9, 0
953, 497, 01:09:32, 8, 5, 0
954, 1955, 01:44:24, 7, 10, 0
955, 283, 01:58:42, 15, 6, 0
956, 1774, 02:10:17, 10, 11, 0
957, 92, 02:30:33, 16, 11, 0
958, 727, 02:00:37, 12, 9, 0
959, 321, 01:46:02, 8, 9, 0
960, 190, 02:01:39, 9, 12, 0
961, 76, 01:52:40, 12, 6, 0
962, 208, 01:41:42, 9, 9, 0
963, 299, 02:20:39, 9, 15, 0
964, 854, 02:10:31, 9, 12, 0
965, 1086, 02:24:55, 16, 11, 0
966, 1967, 01:39:00, 8, 8, 0
967, 449, 01:46:31, 10, 9, 0
968, 1688, 01:54:18, 7, 12, 0
969, 1119, 02:04:18, 16, 4, 0
970, 1005, 02:08:09, 12, 11, 0
971, 271, 02:17:54, 11, 12, 0
972, 323, 01:47:23, 8, 11, 0
973, 1138, 01:11:53, 6, 7, 0
974, 1183, 01:23:50, 8, 8, 0
975, 1272, 01:45:26, 11, 8, 0
976, 590, 02:10:37, 14, 8, 0
977, 1514, 01:39:24, 8, 9, 0
978, 1136, 01:48:58, 10, 9, 0
979, 1474, 01:53:39, 11, 8, 0
980, 319, 02:10:09, 13, 7, 0
981, 1261, 01:54:54, 12, 9, 0
982, 107, 02:03:17, 9, 12, 0
983, 1481, 02:12:54, 9, 12, 0
984, 1770, 01:52:45, 7, 10, 0
985, 1053, 01:55:34, 10, 10, 0
986, 1266, 02:09:39, 13, 7, 0
987, 1204, 02:16:55, 16, 9, 0
988, 1294, 02:08:19, 13, 8, 0
989, 1623, 02:44:05, 14, 14, 0
990, 1512, 02:20:34, 13, 10, 0
991, 1860, 02:05:47, 10, 9, 0
992, 1844, 02:00:52, 7, 14, 0
993, 1853, 02:30:02, 15, 10, 0
994, 884, 01:12:18, 5, 7, 0
995, 753, 02:40:37, 12, 15, 0
996, 82, 03:37:56, 23, 12, 0
997, 93, 01:52:32, 9, 10, 0
998, 916, 01:56:55, 11, 8, 0
999, 1265, 01:47:24, 9, 9, 0
