757,1983,03:24:11,15,6,9,0
758,65,04:26:23,18,7,11,0
759,1790,06:21:59,26,13,13,0
760,111,02:43:54,10,2,8,0
761,206,05:22:41,22,12,10,0
762,1653,04:23:57,18,12,6,0
763,1231,04:00:02,16,8,8,0
764,1773,04:03:53,17,8,9,0
765,898,05:09:29,23,12,11,0
766,472,05:02:42,20,10,10,0
767,1826,04:38:09,20,11,9,0
768,1120,03:16:49,15,7,8,0
769,266,05:19:18,21,10,11,0
770,1380,05:39:47,23,12,11,0
771,383,03:57:17,16,7,9,0
772,43,03:40:13,15,6,9,0
773,54,05:36:37,23,10,13,0
774,372,03:56:39,17,8,9,0
775,600,04:02:44,18,11,7,0
776,1743,03:10:31,13,6,7,0
777,823,02:04:52,9,4,5,0
778,273,04:08:46,18,8,10,0
779,1320,05:48:30,24,14,10,0
780,954,04:00:17,16,11,5,0
781,1894,06:10:53,25,16,9,0
782,244,05:35:29,22,4,18,0
783,415,05:23:18,25,14,11,0
784,212,04:24:45,19,8,11,0
785,754,06:04:29,25,12,13,0
786,858,05:27:28,22,9,13,0
787,983,03:42:05,16,10,6,0
788,813,03:29:17,14,4,10,0
789,1973,04:37:53,18,13,5,0
790,482,04:17:41,18,10,8,0
791,127,05:44:36,23,7,16,0
792,1824,05:02:57,22,10,12,0
793,290,04:30:23,18,10,8,0
794,547,03:52:35,16,8,8,0
795,161,06:09:56,26,11,15,0
796,3,03:27:58,14,8,6,0
797,718,02:58:25,12,6,6,0
798,701,03:55:14,17,7,10,0
799,231,05:50:46,25,14,11,0
800,312,02:55:03,12,4,8,0
801,680,05:14:01,23,13,10,0
802,704,05:52:56,25,13,12,0
803,1035,04:57:31,21,6,15,0
804,340,03:29:11,15,9,6,0
805,1790,03:45:22,16,7,9,0
806,133,03:44:07,15,5,10,0
807,122,04:09:17,18,9,9,0
808,70,03:59:52,16,7,9,0
809,356,03:18:11,12,4,8,0
810,1371,03:02:22,13,6,7,0
811,1760,06:25:13,26,13,13,0
812,1044,03:54:34,16,11,5,0
813,571,04:40:29,20,9,11,0
814,731,04:28:13,18,11,7,0
815,1886,04:48:09,19,7,12,0
816,1852,03:53:58,15,9,6,0
817,1878,06:52:30,27,12,15,0
818,1561,06:17:24,24,18,6,0
819,787,03:18:37,15,5,10,0
820,74,04:29:40,18,7,11,0
821,1191,04:03:21,15,7,8,0
822,974,05:11:55,20,7,13,0
823,888,04:31:34,20,9,11,0
824,1777,05:13:48,22,7,15,0
825,1942,03:58:10,16,8,8,0
826,722,04:23:05,18,8,10,0
827,142,05:15:50,20,12,8,0
828,108,04:24:19,17,8,9,0
829,86,04:10:12,17,7,10,0
830,375,03:40:48,16,6,10,0
831,802,05:14:30,21,10,11,0
832,1258,04:32:04,19,12,7,0
833,419,06:27:22,25,14,11,0
834,1040,04:16:47,18,7,11,0
835,341,06:15:11,26,15,11,0
836,227,03:59:03,17,9,8,0
837,1449,05:48:56,24,16,8,0
838,256,04:33:23,18,11,7,0
839,493,05:24:41,21,10,11,0
840,1137,04:16:13,17,7,10,0
841,1888,04:10:02,18,9,9,0
842,630,05:20:08,24,9,15,0
843,363,05:28:34,21,11,10,0
844,1592,05:29:04,22,10,12,0
845,185,03:45:10,17,7,10,0
846,224,04:20:34,17,9,8,0
847,83,02:27:02,11,3,8,0
848,1178,04:20:46,17,6,11,0
849,289,06:19:26,26,9,17,0
850,71,04:52:09,19,10,9,0
851,166,04:06:55,18,7,11,0
852,279,05:49:51,24,14,10,0
853,300,05:25:53,21,12,9,0
854,685,03:15:50,14,5,9,0
855,591,03:59:50,16,5,11,0
856,1120,03:35:24,15,6,9,0
857,350,05:27:36,23,15,8,0
858,1940,03:50:10,17,9,8,0
859,1053,03:34:38,16,8,8,0
860,902,04:54:33,22,7,15,0
861,228,06:20:00,27,12,15,0
862,302,04:16:24,19,8,11,0
863,490,04:15:20,17,10,7,0
864,472,04:29:32,18,11,7,0
865,1231,03:01:01,12,8,4,0
866,1805,05:49:24,22,15,7,0
867,1292,05:45:18,23,11,12,0
868,676,04:34:59,19,7,12,0
869,1156,05:17:56,21,7,14,0
870,253,03:37:32,16,8,8,0
871,708,05:07:51,23,12,11,0
872,1094,05:31:24,22,10,12,0
873,1195,03:58:45,17,8,9,0
874,405,06:26:23,26,13,13,0
875,1418,05:17:48,21,8,13,0
876,1401,05:34:04,23,10,13,0
877,262,04:20:09,17,6,11,0
878,613,04:09:56,16,7,9,0
879,1812,04:26:47,20,10,10,0
880,959,06:48:29,28,15,13,0
881,791,04:01:19,16,7,9,0
882,1939,05:37:17,23,11,12,0
883,1793,04:54:35,21,11,10,0
884,676,04:05:37,16,6,10,0
885,616,04:00:56,16,8,8,0
886,630,04:12:15,19,11,8,0
887,268,03:53:04,17,6,11,0
888,2000,04:57:45,21,10,11,0
889,615,07:04:02,27,14,13,0
890,1478,05:33:36,23,12,11,0
891,1089,03:45:28,15,4,11,0
892,858,04:04:35,17,6,11,0
893,466,04:29:42,18,10,8,0
894,1247,04:54:23,21,12,9,0
895,1919,04:13:29,18,12,6,0
896,591,04:30:11,19,13,6,0
897,81,07:22:44,27,10,17,0
898,452,03:58:25,15,10,5,0
899,674,04:44:55,20,10,10,0
900,413,05:12:48,22,13,9,0
901,1285,05:43:31,23,12,11,0
902,836,04:28:37,18,8,10,0
903,1587,04:28:12,17,9,8,0
904,107,06:25:43,28,15,13,0
905,708,04:10:30,19,8,11,0
906,788,04:18:09,19,10,9,0
907,410,04:59:49,21,13,8,0
908,15,04:01:09,17,9,8,0
909,715,05:16:30,21,8,13,0
910,267,07:23:12,30,13,17,0
911,762,04:50:21,21,10,11,0
912,1625,04:09:56,16,10,6,0
913,687,05:06:22,21,12,9,0
914,622,06:15:01,25,15,10,0
915,1326,04:03:54,16,8,8,0
916,1620,04:51:35,21,8,13,0
917,450,07:08:23,28,17,11,0
918,427,04:25:03,18,8,10,0
919,509,05:10:43,20,11,9,0
920,759,03:28:22,14,7,7,0
921,233,05:05:24,22,9,13,0
922,1434,06:27:25,29,16,13,0
923,58,04:38:25,19,7,12,0
924,1560,04:46:01,20,11,9,0
925,1331,06:16:06,25,9,16,0
926,234,05:39:34,24,12,12,0
927,515,04:17:30,17,8,9,0
928,1143,05:34:38,22,7,15,0
929,28,03:41:04,16,6,10,0
930,536,06:10:55,26,13,13,0
931,671,05:43:45,24,11,13,0
932,1461,04:00:04,16,6,10,0
933,1430,04:15:08,18,7,11,0
934,1487,04:12:23,18,9,9,0
935,392,04:34:45,19,13,6,0
936,1220,04:29:02,18,12,6,0
937,806,04:42:29,18,10,8,0
938,904,05:01:47,21,14,7,0
939,1699,04:12:54,18,12,6,0
940,1949,04:17:18,17,9,8,0
941,928,04:53:40,20,7,13,0
942,1269,05:52:24,21,13,8,0
943,229,05:24:27,23,11,12,0
944,1289,05:31:14,22,11,11,0
945,431,01:57:15,8,2,6,0
946,1015,05:18:08,22,11,11,0
947,683,05:24:18,21,11,10,0
948,229,04:13:48,16,7,9,0
949,904,04:33:27,18,7,11,0
950,1974,04:54:29,20,10,10,0
951,1655,05:16:52,21,13,8,0
952,734,04:29:14,19,8,11,0
953,102,04:11:04,17,9,8,0
954,952,04:24:13,18,12,6,0
955,101,05:27:05,24,9,15,0
956,1428,04:31:27,17,5,12,0
957,1942,04:30:31,19,9,10,0
958,706,06:17:16,25,13,12,0
959,1991,03:56:12,16,9,7,0
960,1860,06:33:44,26,10,16,0
961,1128,04:22:57,18,8,10,0
962,131,04:18:01,19,11,8,0
963,892,05:26:30,22,12,10,0
964,1766,04:04:56,17,8,9,0
965,739,07:41:05,31,15,16,0
966,206,05:02:37,21,12,9,0
967,87,06:06:18,27,15,12,0
968,1484,04:23:40,20,15,5,0
969,45,04:27:38,18,12,6,0
970,1682,05:02:25,21,10,11,0
971,847,07:07:33,30,8,22,0
972,1133,06:40:00,27,15,12,0
973,860,04:07:39,17,10,7,0
974,1805,03:19:35,15,7,8,0
975,922,05:00:04,21,11,10,0
976,1548,04:29:04,19,10,9,0
977,1467,04:46:59,19,13,6,0
978,1929,04:48:07,21,12,9,0
979,1262,04:37:11,19,7,12,0
980,234,06:40:24,28,14,14,0
981,1758,04:10:50,17,5,12,0
982,58,03:34:28,16,8,8,0
983,1823,04:35:55,23,14,9,0
984,189,08:23:54,36,22,14,0
985,725,06:15:08,25,11,14,0
986,797,05:20:26,20,7,13,0
987,791,05:26:36,22,11,11,0
988,41,05:27:48,24,12,12,0
989,1811,04:39:00,20,10,10,0
990,331,04:38:45,19,10,9,0
991,1249,04:42:23,19,10,9,0
992,107,06:50:25,29,16,13,0
993,586,05:22:41,22,11,11,0
994,1908,04:40:07,19,13,6,0
995,347,06:33:08,26,11,15,0
996,1501,04:27:08,18,7,11,0
997,805,05:56:36,24,11,13,0
998,205,03:51:11,15,9,6,0
999,1398,04:25:10,19,10,9,0
